Gender	Age	AN_1	AN_2	AN_3	AN_4	AN_5	AN_6	AN_7	AN_8	AC_1	AC_2	AC_3	AC_4	AC_5	AC_6*	AC_7	AC_8	AC_9*	AC_10	AC_11	RATE_WITCH	MR_1	MR_2	MR_3	MR_4	MR_5	MR_6	MR_7	MR_8	MR_9	MR_10	MR_11	MR_12	MR_13	SBS_1	SBS_2	SBS_3	SBS_4	SBS_5	SBS_6	AM_1	AM_2	AM_3	AM_4	AM_5	AM_6	AM_7	AM_8	AM_9	AM_10	AM_11	AM_12	AM_13	AM_14	AM_15	IRI_2:EC	IRI_3:PT*	IRI_4:EC*	IRI_8:PT	IRI_9:EC	IRI_11:PT	IRI_14:EC*	IRI_15:PT*	IRI_18:EC*	IRI_20:EC	IRI_21:PT	IRI_22:EC	IRI_25:PT	IRI_28:PT	REL	EDU	EXP1	EXP2	EXP3	RHAB
Female	35	4	4	4	4	5	3	5	4	6	6	5	7	7	4	5	5	6	6	6	A	6	6	6	6	6	7	4	4	6	5	5	6	6	3	1	-1	3	1	2	8	6	8	7	10	7	6	6	8	8	9	10	7	4	9	7	7	5	7	2	5	7	7	6	6	7	5	6	6	Colorado 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	7	5	9
Male	52	4	2	1	4	3	3	3	1	7	7	4	7	6	2	6	7	1	1	5	A	3	4	4	4	6	6	4	4	5	3	2	4	4	4	4	4	4	4	4	7	0	0	0	0	6	0	0	0	6	0	5	0	0	0	7	2	1	6	7	7	1	2	1	6	7	7	6	7	Born again Christian	Other	1	1	1	10
Female	20	5	5	4	5	4	5	3	5	7	1	1	7	7	7	1	7	4	4	1	A	7	1	3	1	1	1	4	1	1	1	1	1	1	0	4	4	0	4	4	6	10	0	0	1	3	0	0	0	10	0	4	0	0	8	7	1	1	7	4	7	1	6	1	7	7	3	3	4	None	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	0
Female	21	5	4	1	4	5	2	5	4	5	4	6	4	4	6	4	6	4	6	4	A	1	1	4	1	1	1	1	1	1	1	1	1	1	4	4	3	3	4	4	10	0	5	5	5	5	5	5	5	5	5	5	5	5	5	1	3	3	7	7	5	7	5	1	6	5	7	1	1	christian	University / College / Undergraduate School (Bachelor Degree)	1	1	1	0
Male	31	1	1	1	1	1	1	1	1	6	4	2	2	2	4	5	3	5	1	1	B	7	7	7	7	7	7	7	7	7	7	2	7	7	-4	-4	1	1	1	-4	0	10	0	0	0	10	0	0	0	10	0	10	0	0	10	7	1	1	7	7	7	1	1	1	7	7	7	7	7	Buddhist	Vocational School / Technical College / Communication College (Associate Degree)	6	4	2	10
Male	39	4	3	2	4	5	5	5	2	7	3	3	5	5	2	2	3	3	5	3	B	3	1	7	1	1	1	2	3	5	3	1	1	3	4	3	3	0	2	2	0	7	0	0	6	8	0	7	2	9	7	7	6	6	8	7	2	2	7	7	7	2	2	1	7	7	7	7	7	Christianity	Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	2	3	2
Male	40	5	5	5	5	5	5	5	4	7	7	7	7	7	7	7	7	7	3	7	A	7	7	7	7	7	4	7	5	7	7	5	7	4	4	3	2	4	4	4	10	10	10	10	10	10	10	9	9	8	10	10	7	10	10	7	6	7	3	7	7	7	5	7	7	7	7	7	6	Christianity	University / College / Undergraduate School (Bachelor Degree)	8	4	1	1
Female	26	4	4	4	4	4	4	4	4	6	3	3	3	3	5	2	2	5	3	3	A	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	10	5	0	5	5	0	5	0	10	3	10	5	3	10	7	5	1	5	6	6	1	3	1	7	7	7	4	5	Christian	Other	2	1	1	10
Male	50	4	4	4	4	4	4	4	4	4	3	4	5	3	5	2	3	3	3	3	A	4	3	3	3	3	3	2	2	5	3	1	4	3	0	1	1	1	1	1	4	7	0	0	5	7	0	0	3	7	0	7	0	1	7	5	4	5	4	3	4	5	5	5	4	5	3	4	4	N/A	Vocational School / Technical College / Communication College (Associate Degree)	6	2	1	0
Female	29	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	A	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	4	4	J	Vocational School / Technical College / Communication College (Associate Degree)	2	2	1	0
Male	28	3	2	3	4	4	1	3	2	6	4	6	4	2	5	5	5	5	5	4	A	4	7	1	1	2	4	2	4	5	2	1	4	2	4	4	4	4	2	4	7	0	5	0	5	8	7	0	10	3	8	0	5	0	0	6	1	4	6	7	4	1	7	2	1	7	7	3	3	 Christian 	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	4
Female	52	3	4	4	5	3	2	4	3	6	6	4	5	3	5	4	5	3	3	4	B	7	5	4	4	4	4	4	2	4	4	2	4	4	1	1	1	0	1	1	0	10	5	0	0	7	0	0	0	9	5	6	5	5	6	7	2	4	6	6	6	3	2	2	6	7	3	4	4	catholic	University / College / Undergraduate School (Bachelor Degree)	3	2	1	4
Male	43	4	4	3	4	4	4	4	4	6	6	2	5	5	3	4	6	5	1	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	-2	0	0	0	1	5	5	5	5	5	3	4	5	5	9	6	7	5	3	3	6	6	6	6	5	5	2	4	4	7	6	6	5	6	Nonw	Graduate University / Professional School (Master's Degree, Doctoral Degree)	7	7	6	0
Male	42	5	5	4	4	5	5	5	5	7	7	7	7	7	5	7	7	6	7	7	B	7	5	7	5	7	6	5	7	7	6	7	6	1	-4	4	4	4	3	4	10	10	10	5	2	8	6	10	9	9	8	10	0	0	10	7	7	2	7	6	7	6	7	5	4	6	7	7	6	catholic 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	8	7	8	10
Male	47	2	2	1	3	4	4	2	2	4	2	5	3	1	7	6	1	4	2	4	A	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	0	0	8	0	9	6	10	10	10	8	2	10	7	2	4	6	4	6	2	5	4	6	6	5	5	5	Christian	University / College / Undergraduate School (Bachelor Degree)	2	1	1	10
Male	27	5	5	5	5	5	5	5	3	1	1	1	1	1	7	2	4	4	1	1	A	1	2	2	1	1	1	1	1	1	1	1	1	1	4	4	4	4	3	4	0	10	5	0	0	10	0	0	0	10	0	10	10	0	10	7	5	7	4	5	4	3	5	2	7	4	7	5	2	Muslim 	University / College / Undergraduate School (Bachelor Degree)	2	2	1	5
Male	36	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	A	5	3	3	3	3	3	3	3	3	3	3	3	4	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	5	5	5	5	5	5	4	4	none	University / College / Undergraduate School (Bachelor Degree)	1	1	1	0
Male	29	4	3	2	4	2	2	2	1	5	5	1	5	4	5	4	5	1	5	5	A	1	3	3	3	3	1	1	3	3	1	1	3	2	4	4	4	4	4	4	5	7	2	0	0	8	0	0	0	8	0	8	2	1	8	7	5	4	6	6	5	5	4	1	5	7	7	5	6	Non denominal	Vocational School / Technical College / Communication College (Associate Degree)	5	4	1	10
Male	52	2	2	2	5	1	1	2	1	5	6	4	7	6	7	6	6	1	3	6	A	7	7	4	7	7	4	4	4	4	4	4	4	4	4	4	4	4	4	4	10	5	0	0	0	5	0	0	0	5	0	5	5	0	5	7	5	1	7	7	7	5	1	1	7	7	7	7	7	christian	Junior High School / Middle School	8	1	1	10
Female	23	5	5	5	5	5	4	4	3	6	2	1	1	3	6	2	1	1	1	1	A	1	2	1	1	1	1	1	2	3	1	1	1	1	4	4	3	2	3	1	1	3	0	0	2	6	0	2	1	7	5	4	5	0	7	7	2	2	6	7	7	1	5	1	7	6	7	5	7	Christian	University / College / Undergraduate School (Bachelor Degree)	6	5	1	4
Male	56	2	2	2	4	3	4	4	3	6	6	2	5	2	6	5	2	1	1	2	B	2	1	1	1	1	1	1	1	1	1	1	1	2	4	4	4	4	4	4	0	8	0	0	0	9	0	5	0	10	0	7	7	0	8	6	6	5	6	6	6	2	2	2	6	6	6	4	6	Lutheran	Graduate University / Professional School (Master's Degree, Doctoral Degree)	8	8	8	10
Male	40	5	4	4	5	4	4	5	5	6	5	4	6	4	4	7	6	6	4	5	A	6	1	1	1	1	1	1	1	1	2	1	1	1	4	4	4	0	3	4	10	5	9	0	5	3	9	1	0	10	1	9	1	5	6	7	2	1	7	7	7	1	1	1	7	7	7	7	7	Not 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	8	8	7	0
Female	31	2	4	4	5	5	3	5	3	6	5	4	4	4	4	5	5	3	4	5	A	6	5	3	6	5	3	3	2	4	2	2	2	2	3	3	0	3	0	0	5	5	0	0	5	8	0	0	1	5	5	8	0	0	5	7	2	2	5	7	5	1	3	2	7	4	6	5	5	Christian 	University / College / Undergraduate School (Bachelor Degree)	2	1	1	10
Female	26	3	4	3	4	2	4	4	2	7	3	4	5	4	7	4	2	2	2	3	A	3	1	1	1	1	1	1	1	1	1	1	1	1	-3	-3	0	0	2	3	0	6	0	0	0	7	0	0	0	8	0	3	0	0	6	4	3	4	4	5	4	3	5	2	4	5	6	3	6	Athiest	University / College / Undergraduate School (Bachelor Degree)	4	3	1	0
Female	53	4	2	1	2	1	1	1	1	5	4	3	4	5	4	1	5	4	2	4	A	1	2	6	6	6	1	4	1	5	2	1	4	5	4	1	0	-4	1	4	4	0	0	0	0	1	0	0	0	1	0	2	0	0	0	4	3	4	7	7	5	4	2	3	5	7	1	5	6	Baptist 	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	0
Female	39	4	3	3	5	3	5	3	2	7	7	4	6	6	4	4	7	5	4	1	A	1	2	1	2	2	1	1	1	2	1	1	3	2	1	1	3	1	2	3	1	9	1	0	1	3	0	1	0	8	5	6	6	0	10	7	4	2	6	7	6	1	5	2	7	5	4	4	4	Hindu	Graduate University / Professional School (Master's Degree, Doctoral Degree)	3	2	1	1
Female	40	3	5	3	3	3	1	3	1	7	5	4	3	4	5	4	4	3	4	4	A	4	1	2	2	3	1	1	1	1	1	1	1	1	4	0	4	4	0	4	5	10	5	0	0	5	0	0	0	5	5	5	5	5	5	7	4	1	7	5	5	1	4	1	5	7	7	4	4	None	Junior High School / Middle School	5	3	1	0
Female	40	5	5	4	5	5	4	5	5	6	7	7	6	7	7	4	7	7	7	4	A	4	1	1	3	3	4	1	1	1	2	1	1	1	4	4	4	4	4	4	5	5	5	5	5	9	5	8	10	10	10	10	5	9	10	7	7	1	7	7	7	7	7	1	7	7	7	5	7	Christian 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	1	1	0
Female	31	4	4	3	4	4	2	4	2	6	1	1	1	2	6	1	1	4	1	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	4	2	2	3	0	9	5	0	0	6	0	0	0	8	5	8	0	0	9	7	1	3	6	7	6	2	2	1	7	6	7	5	6	Pagan	Vocational School / Technical College / Communication College (Associate Degree)	6	6	1	0
Female	24	5	3	2	4	5	4	3	2	4	4	6	2	3	5	1	4	7	2	4	A	2	3	3	2	4	3	2	2	4	3	2	4	3	0	1	0	1	2	0	0	5	0	0	2	2	0	1	0	3	0	5	1	0	9	7	2	1	7	5	4	3	1	1	6	4	5	4	4	Indecisive 	Vocational School / Technical College / Communication College (Associate Degree)	4	3	2	9
Female	41	4	4	3	4	3	3	4	2	7	2	4	5	4	3	4	4	3	5	6	A	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	0	0	0	0	0	1	0	0	0	2	2	5	0	0	0	5	3	4	6	6	6	2	3	5	6	4	5	4	5	Christian	Vocational School / Technical College / Communication College (Associate Degree)	4	4	1	2
Female	27	4	5	4	5	3	3	4	2	6	4	4	4	5	5	1	3	3	2	4	A	4	1	1	1	2	2	3	1	3	3	1	4	4	4	4	4	4	4	4	0	5	0	0	0	6	0	5	0	5	0	5	0	0	5	7	2	1	5	7	6	2	4	1	7	3	7	5	4	Christan	Vocational School / Technical College / Communication College (Associate Degree)	2	1	1	4
Male	36	3	3	3	2	2	4	2	1	3	4	1	4	1	4	6	5	4	1	2	B	4	4	4	4	4	1	2	1	4	2	1	4	4	4	4	4	4	4	4	5	10	0	0	7	8	0	5	7	10	0	7	5	0	8	5	5	2	5	7	6	1	1	1	5	5	4	5	5	Christian	Vocational School / Technical College / Communication College (Associate Degree)	5	1	1	3
Male	58	2	3	2	4	1	1	2	1	5	4	4	1	1	4	5	4	4	2	1	A	7	7	7	7	7	7	7	2	7	7	2	7	7	2	-2	4	4	4	4	2	8	10	0	1	10	0	5	0	9	0	8	7	0	8	6	1	7	6	7	7	5	2	1	7	6	6	4	4	Catholic	University / College / Undergraduate School (Bachelor Degree)	3	1	1	0
Female	36	5	4	3	5	2	4	5	1	1	2	1	2	2	1	1	1	1	1	2	A	3	1	4	4	5	3	5	4	3	2	3	5	4	4	4	4	4	4	-1	7	4	10	8	5	5	4	9	8	9	10	5	5	9	8	7	4	7	7	6	3	4	6	6	6	6	6	4	4	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	2	2	2	4
Female	40	4	3	1	5	1	5	5	5	1	7	1	7	7	7	1	7	6	4	7	A	2	1	4	1	5	5	1	1	1	5	1	6	4	4	4	4	0	4	4	0	8	7	0	0	7	0	8	2	4	1	10	7	8	7	7	1	1	7	7	7	4	1	1	7	7	7	5	7	Christianity	University / College / Undergraduate School (Bachelor Degree)	6	6	1	10
Female	39	4	5	3	4	4	5	5	4	7	5	5	5	6	6	5	6	3	4	6	A	4	3	5	3	3	4	4	4	4	4	4	4	4	3	3	4	4	4	4	6	4	4	1	4	6	1	2	1	6	3	2	1	1	1	7	2	3	6	7	7	1	3	1	7	7	7	7	6	Methodist	Vocational School / Technical College / Communication College (Associate Degree)	4	1	1	3
Male	35	4	2	1	4	2	1	2	1	6	3	2	4	3	3	3	5	2	2	3	B	3	2	3	2	3	3	2	1	1	1	1	2	2	4	4	4	4	4	4	0	8	0	0	0	3	0	0	0	8	0	8	0	0	8	2	5	6	5	4	3	2	4	2	4	5	5	3	2	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	2	1	1	10
Female	31	2	1	1	4	3	3	4	1	7	4	4	4	4	4	4	4	3	2	3	A	2	4	6	5	4	2	1	1	5	2	2	5	4	4	4	4	4	4	4	0	7	0	0	0	1	0	0	0	4	1	1	1	0	7	6	4	4	5	5	3	4	4	3	5	5	7	3	2	Christian	Other	2	1	1	0
Male	55	5	4	4	5	4	3	2	2	5	4	2	5	4	6	4	4	4	3	4	B	4	4	4	4	4	4	1	2	4	2	1	4	4	0	2	2	3	2	2	5	6	5	0	5	7	0	5	6	9	1	7	1	7	9	5	3	4	7	5	6	3	2	2	6	7	4	4	4	Buddist	Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	4	1	5
Female	21	3	2	2	2	4	2	3	2	3	3	2	2	2	3	4	2	2	3	2	A	2	5	4	3	3	4	1	2	1	1	2	2	1	2	1	4	0	4	3	6	3	2	4	0	1	6	7	5	4	2	2	6	9	4	2	6	7	4	6	4	7	5	4	4	3	5	7	4	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	1
Female	57	5	1	1	4	1	1	1	1	7	7	4	7	7	6	7	7	7	1	1	B	7	7	7	7	7	7	7	7	7	7	7	7	7	4	4	4	4	4	4	0	5	0	0	0	10	0	5	0	10	5	5	0	0	10	7	2	4	7	7	7	1	1	1	7	7	7	7	7	Christian	University / College / Undergraduate School (Bachelor Degree)	4	2	1	10
Female	26	4	4	5	4	5	5	5	3	6	3	2	1	2	7	1	2	4	2	1	B	3	2	1	1	1	1	1	3	1	1	1	1	1	4	4	3	3	4	3	4	8	1	1	6	10	1	0	2	10	2	10	4	2	10	7	1	2	7	7	6	2	5	2	5	6	7	7	6	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	6	5	1	10
Male	50	5	5	5	5	5	4	4	4	4	1	4	1	2	7	3	3	4	1	1	A	1	1	3	1	1	1	1	1	2	1	1	1	1	4	4	4	4	4	4	0	10	5	0	5	10	0	5	0	10	10	10	10	5	6	7	1	5	2	7	5	1	6	1	5	5	3	1	3	Spiritual 	University / College / Undergraduate School (Bachelor Degree)	2	1	1	3
Female	25	4	4	3	4	4	3	4	4	3	4	4	7	4	5	1	5	3	3	4	A	4	5	4	2	3	4	4	5	4	2	3	3	4	-1	-1	-1	-2	-1	0	3	5	4	2	2	3	2	3	4	3	2	2	2	6	4	3	5	5	4	4	4	4	3	4	2	2	4	4	5	Christian	Other	4	4	1	4
Male	25	1	1	1	1	2	1	1	1	4	1	4	1	1	4	3	1	2	4	1	B	7	7	7	7	7	7	1	1	7	3	1	7	7	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	10	0	9	0	0	10	5	2	5	7	6	7	5	3	1	2	7	2	6	6	None	University / College / Undergraduate School (Bachelor Degree)	8	2	2	4
Female	55	4	2	1	2	1	1	2	1	6	1	2	1	2	6	1	1	7	1	1	B	1	1	1	1	1	1	1	1	2	1	1	3	3	4	0	4	4	4	4	0	10	0	0	5	10	0	5	6	9	5	6	7	0	8	7	5	5	6	7	5	2	2	1	6	7	6	3	3	polytheist	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	2	1	2
Male	30	3	1	2	4	1	1	1	1	6	1	7	4	4	6	2	3	4	1	5	B	7	1	7	3	1	1	1	1	1	1	1	2	1	4	4	4	0	0	4	5	10	0	0	0	10	0	0	0	10	5	10	0	0	10	7	5	1	4	7	3	4	6	1	1	7	7	1	5	Catholic	Vocational School / Technical College / Communication College (Associate Degree)	4	1	1	10
Female	32	5	5	3	5	5	5	5	1	7	7	6	7	5	7	4	7	7	7	7	A	4	1	1	2	1	1	1	1	5	1	1	1	1	0	4	4	4	4	4	10	8	5	0	5	6	0	0	6	10	6	10	0	0	10	6	1	4	7	5	7	4	7	4	7	7	7	7	7	Christian 	Vocational School / Technical College / Communication College (Associate Degree)	4	1	1	4
Male	50	2	3	1	4	2	1	2	1	7	4	4	2	1	5	3	2	2	4	3	A	2	1	4	1	1	1	2	1	4	1	1	4	4	4	4	4	0	4	4	0	5	0	0	0	5	0	0	0	9	9	8	0	0	7	7	1	2	7	6	7	2	1	2	4	7	4	6	5	catholic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	7	7	2	10
Female	40	3	5	4	5	3	5	4	1	5	1	6	1	1	4	2	1	2	2	1	A	1	1	1	1	1	1	1	1	7	1	1	1	2	4	4	0	4	4	4	9	0	0	9	4	9	0	9	9	10	10	10	10	10	10	7	1	1	7	7	7	1	3	1	7	7	7	7	7	spiritual 	Vocational School / Technical College / Communication College (Associate Degree)	1	1	1	2
Male	41	2	2	3	1	1	2	2	4	7	7	2	3	3	7	7	3	5	2	1	B	5	7	3	7	7	7	7	3	7	7	1	7	7	-2	1	3	4	4	4	0	8	4	0	4	6	0	3	0	9	6	6	6	0	9	5	1	3	7	6	6	3	2	2	6	7	6	6	5	Catholic 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	1	1	10
Female	24	4	3	4	3	4	3	3	4	7	5	5	5	5	5	5	4	5	4	5	A	4	5	4	5	4	5	4	5	4	5	4	4	5	4	4	4	4	4	4	0	5	0	0	0	6	0	0	0	5	0	6	1	0	5	6	4	1	5	6	5	1	3	6	5	6	6	6	5	Christian	Vocational School / Technical College / Communication College (Associate Degree)	7	2	1	9
Female	55	4	4	2	3	4	1	2	2	7	7	4	7	4	6	5	7	1	7	7	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	4	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	5	6	6	6	2	3	2	6	7	7	5	5	christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	3	1	10
Male	47	4	3	3	4	2	2	3	1	5	1	1	1	1	7	1	1	3	1	1	B	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	4	4	2	5	6	4	5	6	7	5	10	5	7	9	7	8	6	7	7	1	1	7	7	7	1	4	1	7	7	5	7	7	Rosicrucian (open to the truths in all religions without the dogmas)	University / College / Undergraduate School (Bachelor Degree)	5	2	2	10
Female	60	5	5	5	5	2	5	5	5	6	4	1	4	4	7	4	2	4	4	1	A	1	1	4	1	1	1	1	1	1	1	1	1	1	3	3	4	4	4	4	0	10	10	0	2	10	0	10	0	10	10	10	10	10	10	7	1	1	7	7	7	1	1	1	7	7	7	7	7	None	Vocational School / Technical College / Communication College (Associate Degree)	7	1	1	0
Male	56	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	A	4	4	4	4	4	4	4	4	4	4	4	4	4	3	0	2	0	0	0	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	Baptist	Vocational School / Technical College / Communication College (Associate Degree)	5	5	5	6
Female	26	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	-4	-4	-4	-4	-4	-4	0	0	0	0	0	0	1	0	0	0	0	0	5	1	10	1	2	4	5	3	4	3	3	6	1	4	4	6	1	Apostolic 	Junior High School / Middle School	1	1	1	1
Female	25	4	5	4	5	1	1	3	1	5	5	4	4	3	5	1	3	1	4	6	A	7	3	3	2	3	1	1	1	5	1	1	4	4	1	1	2	1	1	0	0	1	1	0	0	7	0	5	0	9	0	2	0	0	6	6	1	1	5	6	5	2	5	1	7	6	7	4	4	Christian	University / College / Undergraduate School (Bachelor Degree)	1	1	1	1
Female	48	3	3	2	4	4	2	2	2	7	7	4	4	4	4	5	5	5	7	5	A	3	3	3	2	2	2	1	2	2	2	2	1	1	4	4	4	4	4	4	5	6	4	0	4	6	0	7	7	4	3	3	2	1	2	7	3	1	5	7	6	1	3	1	7	4	7	6	6	Christian 	Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	1	1	10
Female	33	5	4	4	5	5	4	5	4	7	7	4	6	6	7	7	6	3	6	3	A	2	1	2	2	4	1	1	1	3	1	1	1	1	4	4	4	4	4	2	5	4	4	0	0	7	0	7	9	10	8	8	8	9	9	6	2	5	7	7	7	1	5	1	7	6	7	5	7	babtist christian	Vocational School / Technical College / Communication College (Associate Degree)	6	5	3	1
Female	27	5	5	4	5	5	5	4	5	4	7	5	6	6	6	6	5	6	5	7	A	7	4	7	7	6	6	6	7	5	6	6	7	4	1	1	2	0	-3	3	8	8	9	6	6	8	10	5	9	8	6	9	6	9	7	7	6	6	6	7	5	6	7	6	6	7	5	5	3	Catholic	Junior High School / Middle School	5	1	1	0
Male	32	5	5	1	5	1	3	3	2	6	4	4	4	5	5	5	4	4	4	5	B	3	4	3	3	3	4	4	4	4	4	4	4	4	4	4	4	0	4	4	8	8	0	0	0	5	0	0	0	5	0	10	0	0	5	6	2	2	6	6	6	6	2	1	6	6	4	4	4	Christian 	University / College / Undergraduate School (Bachelor Degree)	2	1	1	10
Female	27	5	5	1	5	3	3	1	2	6	1	6	1	1	4	1	3	2	1	1	A	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	0	2	4	0	10	10	0	0	2	0	9	0	10	5	10	10	5	10	7	1	1	7	7	6	2	7	5	7	7	7	4	7	Christian	Junior High School / Middle School	1	1	1	3
Female	53	4	5	4	4	4	4	5	2	6	4	5	5	4	5	6	5	5	6	6	A	5	4	3	3	4	6	4	3	2	5	6	4	5	4	3	2	4	3	3	9	0	0	0	0	3	0	0	0	3	0	3	0	0	2	7	6	7	6	6	6	6	5	6	6	7	7	7	6	Midwest	Other	4	3	2	3
Female	24	3	4	2	5	5	4	5	2	4	1	4	3	1	7	1	2	4	1	1	A	1	4	7	2	2	1	1	1	4	1	1	2	2	3	3	4	0	4	3	2	10	5	1	4	10	2	10	2	10	10	10	10	10	10	6	5	3	2	6	5	5	7	3	5	4	7	1	5	Jewish 	University / College / Undergraduate School (Bachelor Degree)	3	3	1	2
Female	40	4	4	4	5	4	3	4	3	7	5	6	7	5	7	6	6	4	6	7	A	2	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	3	2	5	0	0	5	6	0	0	3	10	2	8	0	8	10	7	2	1	6	7	7	1	4	1	7	7	6	7	6	Methodist 	University / College / Undergraduate School (Bachelor Degree)	6	2	1	10
Female	58	4	5	1	4	3	2	2	1	6	3	3	3	2	7	4	4	2	3	1	B	1	1	1	4	3	2	1	1	4	1	1	1	1	4	4	4	4	4	4	6	6	0	0	5	7	0	0	0	6	0	7	0	0	7	6	4	4	5	6	6	6	4	2	6	6	6	4	6	christian	Junior High School / Middle School	2	1	1	2
Female	22	5	4	5	5	3	2	5	5	5	7	4	3	4	7	3	4	5	5	4	B	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	10	10	3	0	8	0	0	0	0	0	0	2	1	0	0	4	7	2	6	7	5	4	4	6	5	4	6	5	3	Christian 	University / College / Undergraduate School (Bachelor Degree)	7	1	1	7
Female	60	3	3	2	5	3	2	2	1	7	5	4	3	4	7	1	5	1	4	1	A	2	2	4	2	2	1	1	1	2	1	1	2	2	4	4	4	4	4	4	2	2	0	0	0	7	0	0	1	9	5	2	1	1	6	7	2	2	7	7	7	1	4	1	7	7	7	6	5	Roman Catholic	Graduate University / Professional School (Master's Degree, Doctoral Degree)	5	2	1	4
Male	56	1	1	1	4	4	1	1	1	7	6	1	1	2	7	2	6	1	2	1	B	2	1	3	7	2	2	1	1	4	1	1	3	3	-4	-4	-4	0	-4	-1	0	0	0	0	4	0	0	6	0	10	10	1	0	0	5	5	1	2	7	7	7	7	1	1	6	7	7	7	2	no thank you	Graduate University / Professional School (Master's Degree, Doctoral Degree)	2	2	1	0
Male	35	4	4	5	4	4	3	5	4	7	6	6	6	4	4	5	6	3	7	6	A	4	2	4	5	2	1	1	1	2	1	1	2	1	3	3	3	4	3	4	9	7	9	8	5	6	0	5	6	10	5	5	10	5	10	5	1	1	7	7	7	7	7	7	6	7	7	7	7	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	6	5	2	10
Male	40	5	5	5	5	5	5	5	4	7	7	7	7	7	7	7	7	7	7	7	A	4	4	4	4	4	4	4	4	4	5	5	4	4	3	2	2	2	2	2	10	8	8	9	7	8	8	8	8	8	8	7	8	7	8	6	4	5	5	6	5	5	6	5	5	5	6	3	6	christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	4	4	7
Female	46	3	4	3	4	2	3	5	2	7	6	4	5	6	7	6	6	4	5	5	A	2	4	4	4	4	3	3	2	4	3	1	4	2	4	3	3	4	4	3	2	4	0	0	1	4	0	1	1	3	1	3	1	1	2	6	5	2	5	5	5	2	4	4	5	6	5	4	6	Christian	University / College / Undergraduate School (Bachelor Degree)	1	2	1	10
Male	20	5	4	1	5	3	4	5	3	7	7	4	7	6	3	7	7	6	7	7	A	1	2	7	5	7	6	6	6	3	5	5	6	7	0	2	4	3	2	0	10	5	10	8	5	8	5	5	0	0	5	10	7	5	9	1	7	1	7	4	7	1	1	1	7	4	7	1	1	Islam	University / College / Undergraduate School (Bachelor Degree)	3	2	1	10
Male	59	2	2	2	4	3	2	3	1	7	5	2	5	3	5	5	5	2	3	3	A	3	3	2	3	3	2	1	2	5	3	1	4	3	3	2	3	3	3	-1	0	8	0	0	0	8	0	0	0	8	0	9	6	0	8	5	3	4	6	5	5	3	4	3	5	6	4	4	4	Christian	Graduate University / Professional School (Master's Degree, Doctoral Degree)	4	2	1	0
